,actionDetails_generationTime,actionDetails_icon,actionDetails_pageId,actionDetails_pageIdAction,actionDetails_pageTitle,actionDetails_serverTimePretty,actionDetails_siteSearchKeyword,actionDetails_timeSpent,actionDetails_timeSpentPretty,actionDetails_timestamp,actionDetails_type,actionDetails_url,actions,browser,browserCode,browserFamily,browserFamilyDescription,browserIcon,browserName,browserVersion,city,continent,continentCode,country,countryCode,countryFlag,daysSinceFirstVisit,daysSinceLastEcommerceOrder,daysSinceLastVisit,deviceBrand,deviceModel,deviceType,deviceTypeIcon,events,firstActionTimestamp,goalConversions,idSite,idVisit,language,languageCode,lastActionDateTime,lastActionTimestamp,latitude,location,longitude,operatingSystem,operatingSystemCode,operatingSystemIcon,operatingSystemName,operatingSystemVersion,plugins,pluginsIcons,pluginsIcons_pluginIcon,pluginsIcons_pluginName,referrerKeyword,referrerKeywordPosition,referrerName,referrerSearchEngineIcon,referrerSearchEngineUrl,referrerType,referrerTypeName,referrerUrl,region,regionCode,resolution,searches,serverDate,serverDatePretty,serverDatePrettyFirstAction,serverTimePretty,serverTimePrettyFirstAction,serverTimestamp,siteCurrency,siteCurrencySymbol,userId,visitConverted,visitConvertedIcon,visitCount,visitDuration,visitDurationPretty,visitEcommerceStatus,visitEcommerceStatusIcon,visitIp,visitLocalHour,visitLocalTime,visitServerHour,visitorId,visitorType,visitorTypeIcon,City,Country,Domain,Isp,Latitude,Longitude,ip
845,0.004s,,3000345,241628,Silky Touch Recliner Cover,"Dec 9, 2015 9:28:49 AM",,461,7 min 41s,1449653329,action,http://www.surefit.net/shop/categories/pet-solutions-non-personalized-pet-throws/silky-touch-recliner-cover.cfm?sku=45421,34,Internet Explorer 11.0,IE,Trident,Trident (IE),plugins/DevicesDetection/images/browsers/IE.gif,Internet Explorer,11.0,Allentown,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,43,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449667393,0,3,536388,Language code en-us,en-us,2015-12-09 14:56:58,1449673018,40.605999,"Allentown, Pennsylvania, United States",-75.477997,Windows 7,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,7,,,,,,,,,,direct,Direct Entry,http://www.surefit.net/shop/categories/sofa-loveseat-and-chair-slipcovers-stretch-separate-seat/stretch-suede-separate-seat.cfm?sku=36475,Pennsylvania,PA,1600x900,4,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",9:56:58 AM,8:23:13 AM,1449673018,USD,$,,0,,101,5626,1 hours 33 min,none,,65.201.171.253,8,08:23:12,14,b40ba3bd7a2390de,returning,plugins/Live/images/returningVisitor.gif,Allentown,United States,-,Surefit Inc,40.581600189208984,-75.52758026123047,65.201.171.253
846,,,3000674,3747,Sure Fit - Matelasse Damask One Piece Slipcovers,"Dec 9, 2015 9:36:30 AM",,2,2s,1449653790,action,http://www.surefit.net/shop/categories/sofa-loveseat-and-chair-slipcovers-one-piece/matelasse-damask-one-piece.cfm?sku=39948,34,Internet Explorer 11.0,IE,Trident,Trident (IE),plugins/DevicesDetection/images/browsers/IE.gif,Internet Explorer,11.0,Allentown,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,43,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449667393,0,3,536388,Language code en-us,en-us,2015-12-09 14:56:58,1449673018,40.605999,"Allentown, Pennsylvania, United States",-75.477997,Windows 7,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,7,,,,,,,,,,direct,Direct Entry,http://www.surefit.net/shop/categories/sofa-loveseat-and-chair-slipcovers-stretch-separate-seat/stretch-suede-separate-seat.cfm?sku=36475,Pennsylvania,PA,1600x900,4,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",9:56:58 AM,8:23:13 AM,1449673018,USD,$,,0,,101,5626,1 hours 33 min,none,,65.201.171.253,8,08:23:12,14,b40ba3bd7a2390de,returning,plugins/Live/images/returningVisitor.gif,Allentown,United States,-,Surefit Inc,40.581600189208984,-75.52758026123047,65.201.171.253
847,,,3000676,9,Sure Fit | Slipcovers | Furniture Covers | Pet Covers | Outdoor Covers,"Dec 9, 2015 9:36:32 AM",,361,6 min 1s,1449653792,action,http://surefitwww1.inetu.net/,34,Internet Explorer 11.0,IE,Trident,Trident (IE),plugins/DevicesDetection/images/browsers/IE.gif,Internet Explorer,11.0,Allentown,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,43,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449667393,0,3,536388,Language code en-us,en-us,2015-12-09 14:56:58,1449673018,40.605999,"Allentown, Pennsylvania, United States",-75.477997,Windows 7,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,7,,,,,,,,,,direct,Direct Entry,http://www.surefit.net/shop/categories/sofa-loveseat-and-chair-slipcovers-stretch-separate-seat/stretch-suede-separate-seat.cfm?sku=36475,Pennsylvania,PA,1600x900,4,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",9:56:58 AM,8:23:13 AM,1449673018,USD,$,,0,,101,5626,1 hours 33 min,none,,65.201.171.253,8,08:23:12,14,b40ba3bd7a2390de,returning,plugins/Live/images/returningVisitor.gif,Allentown,United States,-,Surefit Inc,40.581600189208984,-75.52758026123047,65.201.171.253
848,0.003s,,3000891,1454,Sure Fit - Account Information - Log In,"Dec 9, 2015 9:42:33 AM",,2,2s,1449654153,action,http://surefitwww1.inetu.net/myaccount/login.cfm,34,Internet Explorer 11.0,IE,Trident,Trident (IE),plugins/DevicesDetection/images/browsers/IE.gif,Internet Explorer,11.0,Allentown,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,43,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449667393,0,3,536388,Language code en-us,en-us,2015-12-09 14:56:58,1449673018,40.605999,"Allentown, Pennsylvania, United States",-75.477997,Windows 7,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,7,,,,,,,,,,direct,Direct Entry,http://www.surefit.net/shop/categories/sofa-loveseat-and-chair-slipcovers-stretch-separate-seat/stretch-suede-separate-seat.cfm?sku=36475,Pennsylvania,PA,1600x900,4,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",9:56:58 AM,8:23:13 AM,1449673018,USD,$,,0,,101,5626,1 hours 33 min,none,,65.201.171.253,8,08:23:12,14,b40ba3bd7a2390de,returning,plugins/Live/images/returningVisitor.gif,Allentown,United States,-,Surefit Inc,40.581600189208984,-75.52758026123047,65.201.171.253
849,0.002s,,3000895,6,Sure Fit | Slipcovers | Furniture Covers | Pet Covers | Outdoor Covers,"Dec 9, 2015 9:42:35 AM",,5,5s,1449654155,action,http://www.surefit.net/index.cfm,34,Internet Explorer 11.0,IE,Trident,Trident (IE),plugins/DevicesDetection/images/browsers/IE.gif,Internet Explorer,11.0,Allentown,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,43,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449667393,0,3,536388,Language code en-us,en-us,2015-12-09 14:56:58,1449673018,40.605999,"Allentown, Pennsylvania, United States",-75.477997,Windows 7,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,7,,,,,,,,,,direct,Direct Entry,http://www.surefit.net/shop/categories/sofa-loveseat-and-chair-slipcovers-stretch-separate-seat/stretch-suede-separate-seat.cfm?sku=36475,Pennsylvania,PA,1600x900,4,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",9:56:58 AM,8:23:13 AM,1449673018,USD,$,,0,,101,5626,1 hours 33 min,none,,65.201.171.253,8,08:23:12,14,b40ba3bd7a2390de,returning,plugins/Live/images/returningVisitor.gif,Allentown,United States,-,Surefit Inc,40.581600189208984,-75.52758026123047,65.201.171.253
850,0.23s,,3000899,1455,Sure Fit - Shopping - Shopping Cart Your Shopping Cart,"Dec 9, 2015 9:42:40 AM",,97,1 min 37s,1449654160,action,http://surefitwww1.inetu.net/shop/order/cart/,34,Internet Explorer 11.0,IE,Trident,Trident (IE),plugins/DevicesDetection/images/browsers/IE.gif,Internet Explorer,11.0,Allentown,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,43,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449667393,0,3,536388,Language code en-us,en-us,2015-12-09 14:56:58,1449673018,40.605999,"Allentown, Pennsylvania, United States",-75.477997,Windows 7,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,7,,,,,,,,,,direct,Direct Entry,http://www.surefit.net/shop/categories/sofa-loveseat-and-chair-slipcovers-stretch-separate-seat/stretch-suede-separate-seat.cfm?sku=36475,Pennsylvania,PA,1600x900,4,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",9:56:58 AM,8:23:13 AM,1449673018,USD,$,,0,,101,5626,1 hours 33 min,none,,65.201.171.253,8,08:23:12,14,b40ba3bd7a2390de,returning,plugins/Live/images/returningVisitor.gif,Allentown,United States,-,Surefit Inc,40.581600189208984,-75.52758026123047,65.201.171.253
851,0.007s,plugins/Morpheus/images/search_ico.png,3000975,,,"Dec 9, 2015 9:44:17 AM",41701,443,7 min 23s,1449654257,search,,34,Internet Explorer 11.0,IE,Trident,Trident (IE),plugins/DevicesDetection/images/browsers/IE.gif,Internet Explorer,11.0,Allentown,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,43,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449667393,0,3,536388,Language code en-us,en-us,2015-12-09 14:56:58,1449673018,40.605999,"Allentown, Pennsylvania, United States",-75.477997,Windows 7,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,7,,,,,,,,,,direct,Direct Entry,http://www.surefit.net/shop/categories/sofa-loveseat-and-chair-slipcovers-stretch-separate-seat/stretch-suede-separate-seat.cfm?sku=36475,Pennsylvania,PA,1600x900,4,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",9:56:58 AM,8:23:13 AM,1449673018,USD,$,,0,,101,5626,1 hours 33 min,none,,65.201.171.253,8,08:23:12,14,b40ba3bd7a2390de,returning,plugins/Live/images/returningVisitor.gif,Allentown,United States,-,Surefit Inc,40.581600189208984,-75.52758026123047,65.201.171.253
852,0.002s,,3001257,23,Sure Fit | Slipcovers | Furniture Covers | Pet Covers | Outdoor Covers,"Dec 9, 2015 9:51:40 AM",,73,1 min 13s,1449654700,action,http://www.surefit.net/,34,Internet Explorer 11.0,IE,Trident,Trident (IE),plugins/DevicesDetection/images/browsers/IE.gif,Internet Explorer,11.0,Allentown,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,43,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449667393,0,3,536388,Language code en-us,en-us,2015-12-09 14:56:58,1449673018,40.605999,"Allentown, Pennsylvania, United States",-75.477997,Windows 7,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,7,,,,,,,,,,direct,Direct Entry,http://www.surefit.net/shop/categories/sofa-loveseat-and-chair-slipcovers-stretch-separate-seat/stretch-suede-separate-seat.cfm?sku=36475,Pennsylvania,PA,1600x900,4,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",9:56:58 AM,8:23:13 AM,1449673018,USD,$,,0,,101,5626,1 hours 33 min,none,,65.201.171.253,8,08:23:12,14,b40ba3bd7a2390de,returning,plugins/Live/images/returningVisitor.gif,Allentown,United States,-,Surefit Inc,40.581600189208984,-75.52758026123047,65.201.171.253
853,0.003s,,3001314,53,Sure Fit - Category,"Dec 9, 2015 9:52:53 AM",,71,1 min 11s,1449654773,action,http://www.surefit.net/category/?c=slipcovers&p=1&furniture_type=Recliner&rank=-units_sold&sale=0,34,Internet Explorer 11.0,IE,Trident,Trident (IE),plugins/DevicesDetection/images/browsers/IE.gif,Internet Explorer,11.0,Allentown,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,43,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449667393,0,3,536388,Language code en-us,en-us,2015-12-09 14:56:58,1449673018,40.605999,"Allentown, Pennsylvania, United States",-75.477997,Windows 7,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,7,,,,,,,,,,direct,Direct Entry,http://www.surefit.net/shop/categories/sofa-loveseat-and-chair-slipcovers-stretch-separate-seat/stretch-suede-separate-seat.cfm?sku=36475,Pennsylvania,PA,1600x900,4,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",9:56:58 AM,8:23:13 AM,1449673018,USD,$,,0,,101,5626,1 hours 33 min,none,,65.201.171.253,8,08:23:12,14,b40ba3bd7a2390de,returning,plugins/Live/images/returningVisitor.gif,Allentown,United States,-,Surefit Inc,40.581600189208984,-75.52758026123047,65.201.171.253
854,0.002s,plugins/Morpheus/images/search_ico.png,3001373,,,"Dec 9, 2015 9:54:04 AM",ultimate,6,6s,1449654844,search,,34,Internet Explorer 11.0,IE,Trident,Trident (IE),plugins/DevicesDetection/images/browsers/IE.gif,Internet Explorer,11.0,Allentown,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,43,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449667393,0,3,536388,Language code en-us,en-us,2015-12-09 14:56:58,1449673018,40.605999,"Allentown, Pennsylvania, United States",-75.477997,Windows 7,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,7,,,,,,,,,,direct,Direct Entry,http://www.surefit.net/shop/categories/sofa-loveseat-and-chair-slipcovers-stretch-separate-seat/stretch-suede-separate-seat.cfm?sku=36475,Pennsylvania,PA,1600x900,4,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",9:56:58 AM,8:23:13 AM,1449673018,USD,$,,0,,101,5626,1 hours 33 min,none,,65.201.171.253,8,08:23:12,14,b40ba3bd7a2390de,returning,plugins/Live/images/returningVisitor.gif,Allentown,United States,-,Surefit Inc,40.581600189208984,-75.52758026123047,65.201.171.253
855,0.002s,,3001377,251,Ultimate Heavyweight Stretch Suede Separate Seat Sofa Slipcovers,"Dec 9, 2015 9:54:10 AM",,168,2 min 48s,1449654850,action,http://www.surefit.net/shop/categories/sofa-loveseat-and-chair-slipcovers-stretch-separate-seat/ult-heavyweight-str-suede-sofa-slipcovers-three.cfm?sku=44664,34,Internet Explorer 11.0,IE,Trident,Trident (IE),plugins/DevicesDetection/images/browsers/IE.gif,Internet Explorer,11.0,Allentown,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,43,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449667393,0,3,536388,Language code en-us,en-us,2015-12-09 14:56:58,1449673018,40.605999,"Allentown, Pennsylvania, United States",-75.477997,Windows 7,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,7,,,,,,,,,,direct,Direct Entry,http://www.surefit.net/shop/categories/sofa-loveseat-and-chair-slipcovers-stretch-separate-seat/stretch-suede-separate-seat.cfm?sku=36475,Pennsylvania,PA,1600x900,4,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",9:56:58 AM,8:23:13 AM,1449673018,USD,$,,0,,101,5626,1 hours 33 min,none,,65.201.171.253,8,08:23:12,14,b40ba3bd7a2390de,returning,plugins/Live/images/returningVisitor.gif,Allentown,United States,-,Surefit Inc,40.581600189208984,-75.52758026123047,65.201.171.253
856,0.007s,,3001487,3506,Sure Fit - Stretch Pique Lift Recliners,"Dec 9, 2015 9:56:58 AM",,,,1449655018,action,http://www.surefit.net/shop/categories/lift-recliners/stretch-pique-lift-recliners.cfm?sku=38577,34,Internet Explorer 11.0,IE,Trident,Trident (IE),plugins/DevicesDetection/images/browsers/IE.gif,Internet Explorer,11.0,Allentown,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,43,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449667393,0,3,536388,Language code en-us,en-us,2015-12-09 14:56:58,1449673018,40.605999,"Allentown, Pennsylvania, United States",-75.477997,Windows 7,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,7,,,,,,,,,,direct,Direct Entry,http://www.surefit.net/shop/categories/sofa-loveseat-and-chair-slipcovers-stretch-separate-seat/stretch-suede-separate-seat.cfm?sku=36475,Pennsylvania,PA,1600x900,4,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",9:56:58 AM,8:23:13 AM,1449673018,USD,$,,0,,101,5626,1 hours 33 min,none,,65.201.171.253,8,08:23:12,14,b40ba3bd7a2390de,returning,plugins/Live/images/returningVisitor.gif,Allentown,United States,-,Surefit Inc,40.581600189208984,-75.52758026123047,65.201.171.253
857,0.39s,,3000688,6,Sure Fit | Slipcovers | Furniture Covers | Pet Covers | Outdoor Covers,"Dec 9, 2015 9:37:04 AM",,13,13s,1449653824,action,http://www.surefit.net/index.cfm,19,Chrome 47.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,47.0,Alton,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,0,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449671824,0,3,536845,Language code en-us,en-us,2015-12-09 14:56:52,1449673012,38.945000,"Alton, Illinois, United States",-90.127998,Windows 10,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,10,"pdf, flash",,plugins/DevicePlugins/images/plugins/pdf.gif,pdf,,,,,,direct,Direct Entry,,Illinois,IL,1440x900,5,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",9:56:52 AM,9:37:04 AM,1449673012,USD,$,,0,,1,1189,19 min 49s,none,,96.35.14.212,8,08:36:57,14,a17d0cfd6bc3cec4,new,,Saint Louis,United States,charter.net,Charter Communications,38.62726974487305,-90.19789123535156,96.35.14.212
858,0.39s,,3000688,6,Sure Fit | Slipcovers | Furniture Covers | Pet Covers | Outdoor Covers,"Dec 9, 2015 9:37:04 AM",,13,13s,1449653824,action,http://www.surefit.net/index.cfm,19,Chrome 47.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,47.0,Alton,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,0,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449671824,0,3,536845,Language code en-us,en-us,2015-12-09 14:56:52,1449673012,38.945000,"Alton, Illinois, United States",-90.127998,Windows 10,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,10,"pdf, flash",,plugins/DevicePlugins/images/plugins/flash.gif,flash,,,,,,direct,Direct Entry,,Illinois,IL,1440x900,5,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",9:56:52 AM,9:37:04 AM,1449673012,USD,$,,0,,1,1189,19 min 49s,none,,96.35.14.212,8,08:36:57,14,a17d0cfd6bc3cec4,new,,Saint Louis,United States,charter.net,Charter Communications,38.62726974487305,-90.19789123535156,96.35.14.212
859,0.35s,plugins/Morpheus/images/search_ico.png,3000699,,,"Dec 9, 2015 9:37:17 AM",lift recliner,8,8s,1449653837,search,,19,Chrome 47.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,47.0,Alton,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,0,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449671824,0,3,536845,Language code en-us,en-us,2015-12-09 14:56:52,1449673012,38.945000,"Alton, Illinois, United States",-90.127998,Windows 10,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,10,"pdf, flash",,plugins/DevicePlugins/images/plugins/pdf.gif,pdf,,,,,,direct,Direct Entry,,Illinois,IL,1440x900,5,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",9:56:52 AM,9:37:04 AM,1449673012,USD,$,,0,,1,1189,19 min 49s,none,,96.35.14.212,8,08:36:57,14,a17d0cfd6bc3cec4,new,,Saint Louis,United States,charter.net,Charter Communications,38.62726974487305,-90.19789123535156,96.35.14.212
860,0.35s,plugins/Morpheus/images/search_ico.png,3000699,,,"Dec 9, 2015 9:37:17 AM",lift recliner,8,8s,1449653837,search,,19,Chrome 47.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,47.0,Alton,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,0,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449671824,0,3,536845,Language code en-us,en-us,2015-12-09 14:56:52,1449673012,38.945000,"Alton, Illinois, United States",-90.127998,Windows 10,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,10,"pdf, flash",,plugins/DevicePlugins/images/plugins/flash.gif,flash,,,,,,direct,Direct Entry,,Illinois,IL,1440x900,5,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",9:56:52 AM,9:37:04 AM,1449673012,USD,$,,0,,1,1189,19 min 49s,none,,96.35.14.212,8,08:36:57,14,a17d0cfd6bc3cec4,new,,Saint Louis,United States,charter.net,Charter Communications,38.62726974487305,-90.19789123535156,96.35.14.212
861,0.66s,,3000704,582,Sure Fit - Stretch Pique Lift Recliners,"Dec 9, 2015 9:37:25 AM",,96,1 min 36s,1449653845,action,http://www.surefit.net/shop/categories/lift-recliners/stretch-pique-lift-recliners.cfm?sku=38579,19,Chrome 47.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,47.0,Alton,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,0,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449671824,0,3,536845,Language code en-us,en-us,2015-12-09 14:56:52,1449673012,38.945000,"Alton, Illinois, United States",-90.127998,Windows 10,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,10,"pdf, flash",,plugins/DevicePlugins/images/plugins/pdf.gif,pdf,,,,,,direct,Direct Entry,,Illinois,IL,1440x900,5,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",9:56:52 AM,9:37:04 AM,1449673012,USD,$,,0,,1,1189,19 min 49s,none,,96.35.14.212,8,08:36:57,14,a17d0cfd6bc3cec4,new,,Saint Louis,United States,charter.net,Charter Communications,38.62726974487305,-90.19789123535156,96.35.14.212
862,0.66s,,3000704,582,Sure Fit - Stretch Pique Lift Recliners,"Dec 9, 2015 9:37:25 AM",,96,1 min 36s,1449653845,action,http://www.surefit.net/shop/categories/lift-recliners/stretch-pique-lift-recliners.cfm?sku=38579,19,Chrome 47.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,47.0,Alton,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,0,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449671824,0,3,536845,Language code en-us,en-us,2015-12-09 14:56:52,1449673012,38.945000,"Alton, Illinois, United States",-90.127998,Windows 10,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,10,"pdf, flash",,plugins/DevicePlugins/images/plugins/flash.gif,flash,,,,,,direct,Direct Entry,,Illinois,IL,1440x900,5,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",9:56:52 AM,9:37:04 AM,1449673012,USD,$,,0,,1,1189,19 min 49s,none,,96.35.14.212,8,08:36:57,14,a17d0cfd6bc3cec4,new,,Saint Louis,United States,charter.net,Charter Communications,38.62726974487305,-90.19789123535156,96.35.14.212
863,0.37s,plugins/Morpheus/images/search_ico.png,3000753,,,"Dec 9, 2015 9:39:01 AM",lift recliner,7,7s,1449653941,search,,19,Chrome 47.0,CH,Blink,"Blink (Chrome, Opera)",plugins/DevicesDetection/images/browsers/CH.gif,Chrome,47.0,Alton,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,0,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449671824,0,3,536845,Language code en-us,en-us,2015-12-09 14:56:52,1449673012,38.945000,"Alton, Illinois, United States",-90.127998,Windows 10,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,10,"pdf, flash",,plugins/DevicePlugins/images/plugins/pdf.gif,pdf,,,,,,direct,Direct Entry,,Illinois,IL,1440x900,5,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",9:56:52 AM,9:37:04 AM,1449673012,USD,$,,0,,1,1189,19 min 49s,none,,96.35.14.212,8,08:36:57,14,a17d0cfd6bc3cec4,new,,Saint Louis,United States,charter.net,Charter Communications,38.62726974487305,-90.19789123535156,96.35.14.212
